job_title,texts
알파테크 FA영업부 자동화 부품/ 전기 부품 영업사원 모집,"(최소 5년 0 개월 이상), 필수, 대졸(2~3년) ~ 대졸(4년), 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 부천시, 오정구 오정로 146, ., 기계장비 기술영업원"
[흑석동] 흑석자이아파트 미화원 구인,"학력무관, 기간의 정함이 있는 근로계약, 3개월, 3명, 입사지원현황통계, 서울특별시, 동작구, 서달로 90   흑석자이아파트, 건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)"
주간보호센터 요양보호사 선생님을 모십니다,"학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 부산광역시, 북구, 금곡대로 344, 401호 (화명동, 화명빌딩), 시설 요양보호사(노인요양사), 요양보호사"
사무직(경리)모집,"고졸 ~ 대졸(4년), 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 경기도, 용인시, 처인구 모현읍 외개일로20번길 9-22, 커피앤두, 경리 사무원(제조)"
2024년 신입 & 경력 직원모집 ( 생산직),"학력무관, 기간의 정함이 없는 근로계약, 10명, 입사지원현황통계, 경기도, 화성시, 장안면 무봉길 110-15, (석포리 574-4 , 574-5) (석포리 574-4 , 574-5), 제조 단순 종사원"
김치제조공장에서 사무실 직원을 채용합니다.,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청북도, 충주시, 금가면 무너미길 9, 전산자료 입력원 및 사무 보조원"
섬김요양원 요양보호사 채용,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 안산시, 단원구 광덕4로 180  (고잔동, 부원프라자), 시설 요양보호사(노인요양사), 요양보호사"
동력전달장치 기술영업및 복합수출입무역 사무원(영어) 채용,"학력무관, 기간의 정함이 있는 근로계약, 12개월, 2명, 입사지원현황통계, 경기도, 안양시, 만안구 전파로 30, 418호 (안양동, 유천팩토피아), 무역 사무원(영어), 영어수출서류관리원, ,, 영어해외문서수신사무원, ,, 영어무역사무원"
[한화파워시스템(창원)]  계약직 채용(장애인 제한경쟁),"학력무관, 기간의 정함이 있는 근로계약, 24개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계               	             		1명             		             		(장애인만 채용), 경상남도, 창원시, 성산구 창원대로 1204  (성주동), 총무 및 일반 사무원, 총무사무원"
삼성테이프 생산직 직원 모집.,"학력무관, 기간의 정함이 없는 근로계약, 11명, 입사지원현황통계, 충청북도, 충주시, 용탄농공2길 7, 삼성테이프 (용탄동), 제조 단순 종사원"
(범물동) 재가 요양보호사 모집,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 대구광역시, 수성구, 범안로 81, . (범물동, 범물용지아파트), 재가 요양보호사"
사무보조원,"대졸(2~3년) ~ 대졸(4년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 사상구, 모라로 22, 706호 (모라동, 부산벤처타워), 사무 보조원(일반사업체), 문서작성원, ,, 서류정리원, ,, 엑셀표작성원, ,, 업무보조원, ,, 사무보조원"
재가요양보호사 채용,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 인천광역시, 부평구, 부흥로 246, . (부평동, 동아아파트), 재가 요양보호사"
노인복지시설 요양보호사님을 모십니다(주간/야간),"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 평택시, 안중읍 서해로 1141-21, 시설 요양보호사(노인요양사), 요양보호사, ,, 노인요양사, ,, 노인요양보호사, ,, 실버시터"
[동원홈푸드] 경기공장 [생산직] 신입 및 경력자 모집,"학력무관, 기간의 정함이 없는 근로계약, 10명, 입사지원현황통계, 경기도, 광주시, 진토길 13, 정육원, 정육가공원, ,, 정육원, ,, 정육포장원"
긴급! 지행동원베네스트아파트 경비원 모집,"(최소 1년 0 개월 이상), 필수, 학력무관, 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 경기도, 동두천시, 이담로 89, 동원베네스트 (지행동, 지행역 동원베네스트 아파트), 아파트·빌라 경비원"
선박배관 품질관리 모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 강서구, 녹산산업중로 398, 1662-3번지 (송정동), 생산·품질 사무원, LQC"
요양보호사 채용(도봉동_주주야야비비 교대제),"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 서울특별시, 도봉구, 도봉로180길 46   (4층, 도봉동), 시설 요양보호사(노인요양사)"
재가요양보호사 모집 - 4등급 / 여자어르신 / 상도동,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 서울특별시, 동작구, 상도로65길 2   상도동, 재가 요양보호사"
3등급 여자어르신 목욕 케어하실 분  모집합니다.,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 인천광역시, 계양구, 다남로143번길 10, 2층 (다남동), 재가 요양보호사, 재가요양보호사"
[장애인/보훈대상자 우대] 두산건설 용인삼가 공사 현장 청소원 채용,"(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 있는 근로계약, 24개월, 1명, 입사지원현황통계               	             		1명             		(장애인 병행채용), 경기도, 용인시, 처인구 중부대로 1084, 2층 (삼가동), 건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등), APT청소원, 빌딩청소원, 의원청소원, 공중화장실청소원, 상가청소원, ,, 공공건물청소원, 목욕탕청소원, ,, 공장청소원, 야구장청소원"
25톤 카고 화물트럭 운전기사님 모집합니다.,"25톤 카고 화물트럭운전기사님 모집합니다., (최소 1년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청북도, 제천시, 북부로 2263, 명지동 (명지동), 화물차·특수차 운전원"
<성당동> 재가요양보호사,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 대구광역시, 달서구, 두류공원로28길 31  (성당동), 재가 요양보호사"
정동진 솔라뷰 시설팀(통신) 직원 채용,"(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 강원특별자치도, 강릉시, 강동면 헌화로 920-16, (주)솔라뷰, 통신장비 설치·수리원"
"방문목욕 요양보호사 모집 시급18,000원 이상 협의가능","학력무관, 기간의 정함이 없는 근로계약, 3명, 입사지원현황통계, 경기도, 평택시, 조개터로5번길 35, 1층 우측 (합정동), 재가 요양보호사, 재가요양보호사"
CNC 생산관리자 사원 모집합니다.,"(최소 1년 0 개월 이상), 우대, 고졸 ~ 대졸(2~3년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 인천광역시, 남동구, 능허대로577번길 90, 원광기계공업 (고잔동, 남동공단126블럭2), 제조·생산 관리자"
4등급 여자어르신 케어해주실 요양보호사님을 모집합니다.,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 영등포구, 영신로 183, 당산SH빌 아파트 (당산동3가, 당산 SH VILLE), 재가 요양보호사, 재가요양보호사"
아파트 관리원 모집(달서구 도원동),"학력무관, 기간의 정함이 있는 근로계약(시간(선택)제), 12개월, 1명, 입사지원현황통계, 대구광역시, 달서구, 도원로 46, 별메마을 (도원동, 별메마을), 환경미화원 및 재활용품 수거원"
물리치료사 모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상북도, 구미시, 고아읍 문성9길 22-96, 황금연못요양원, 물리치료사"
코팅부.압출부 현장직모집,"학력무관, 기간의 정함이 없는 근로계약, 3명, 입사지원현황통계, 경상남도, 김해시, 상동면 동북로 509, 우신화학(주), 기타 화학제품 생산기계 조작원"
김포선요양병원 작업치료사를 모집합니다.,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 김포시, 김포한강4로 561 20, 3~7층 (구래동), 작업치료사, 작업치료사"
주방조리 경력자 구인(단체급식 제조/ 조리보조 지원 가능),"학력무관, 기간의 정함이 있는 근로계약, 1개월/ 계약기간 만료 후 상용직전환검토, 2명, 입사지원현황통계, 경기도, 안양시, 만안구 덕천로152번길 25, 지하1층 비180호 (안양동, 안양아이에스BIZ타워센트럴), 학교 급식 조리사, 학교급식조리사"
단순사상 작업자 모집,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 인천광역시, 남동구, 남동동로345번길 19, 남촌동 630번지 (남촌동), 단순 사상원(용접사상 제외-용접원구분)"
도금기 조작원 공고,"고졸 ~ 대졸(4년), 기간의 정함이 있는 근로계약, 12개월/ 계약기간 만료 후 상용직전환검토, 2명, 입사지원현황통계, 인천광역시, 남동구, 청능대로410번길 104  (고잔동), 연삭기 및 연마(광택)기 조작원, 자동연마기조작원"
오피스텔 야간경비원 구합니다.,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 부산광역시, 해운대구, 센텀2로 28, 센텀마치오피스텔 (우동), 경비원(건물 관리원)"
플렌엠 인사총무 구인,"(최소 10년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청북도, 음성군, 대소면 한삼로 84, (주)플랜엠, 총무 및 일반 사무원, 업무지원사무원"
TM아웃바운드(모바일홈페이지) 모집,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 2명, 입사지원현황통계, 전라남도, 여수시, 중앙로 10  (서교동, KT전화국2층), 텔레마케터"
시설 주간요양보호사 모집 (도림동),"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 인천광역시, 남동구, 논고개로 273  (도림동), 시설 요양보호사(노인요양사), 요양보호사, ,, 노인요양사, ,, 노인요양보호사"
파이프 및 형강류 톱기계 조작원 모집,"(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 사상구, 낙동대로960번길 11  (감전동), 톱기계 조작원, NC톱기계조작원"
"경리, 사무관리사원 모집","학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 부천시, 원미구 길주로411번길 30, 2층 (춘의동, 2층), 경리 사무원(일반사업체)"
주방 찬모 모집,"(최소 1년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 대전광역시, 중구, 중교로 62  (대흥동), 주방 보조원"
[주5일]고려화공 직원식당 단순보조,"학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 경상남도, 고성군, 마암면 당항만로 138, 단체 급식 보조원, 단체급식보조원, ,, 학교급식보조원, ,, 배식도우미, ,, 구내식당 보조원"
이여곰탕강남삼성직영점 주방보조 구함,"(최소 5년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 서울특별시, 강남구, 삼성로 548, 이여곰탕강남삼성직영점 (삼성동, SISOMO TOWER), 주방 보조원(일반 음식점), 주방보조원"
어업단순 종사자 모집,"학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 강원특별자치도, 강릉시, 주문진읍 웃사다리4길 28-2, 어업 단순 종사원, 어업 단순노무자"
"[중증장애인 재택근무자 채용] 온라인 홍보마케팅, 자료조사 단순 업무","학력무관, 기간의 정함이 있는 근로계약, 3개월, 5명, 입사지원현황통계               	             		5명             		             		(장애인만 채용)             	             	 				 	            	중증장애인채용우대, 서울특별시, 강남구, 테헤란로 409  (삼성동, ,29,30 동신빌딩11층), 사무 보조원(일반사업체), 문서수발원"
★고령군 일자리·청년창업지원센터★계면활성제 배송.납품 운전원,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상북도, 고령군, 다산면 다산산단3길 102, 배송·납품 운전원(납품영업 포함), 납품 운전원"
부품 개발 채용 (사원~대리 1명),"대졸(2~3년) ~ 대졸(4년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 인천광역시, 남동구, 남동서로 47  (고잔동), 자동차공학 기술자 및 연구원, 자동차부품개발기술자"
이여곰탕강남삼성직영점 홀서빙 구함,"(최소 5년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 서울특별시, 강남구, 삼성로 548, 이여곰탕 (삼성동, SISOMO TOWER), 일반 음식점 서빙원, 홀써빙원(일반음식점)"
어업단순 종사자 모집,"학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 강원특별자치도, 강릉시, 주문진읍 웃사다리4길 28-2, 어업 단순 종사원"
생산관리 모집,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경상남도, 김해시, 한림면 김해대로927번길 274, (주)성덕중공업, 생산·품질 사무원 및 관리원(기계·자동차·금속), 생산관리원, ,, 생산관리사무원, ,, 생산공정관리사무원"
식품공장 생산직 구직합니다.,"학력무관, 기간의 정함이 있는 근로계약(시간(선택)제), 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 부산광역시, 기장군, 장안읍 반룡산단2로 8, 식품 분야 단순 종사원, 식품분야 단순노무자"
생산관리원 모집합니다.,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상남도, 함안군, 군북면 함안산단4길 59, 생산·품질 사무원 및 관리원(그 외 분야)"
(광고회사) 경리사무원 구인,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 대구광역시, 동구, 신덕로 156, .. (신평동), 경리 사무원(일반사업체)"
"배송,납품,운전원(납품 영업 포함)","학력무관, 기간의 정함이 있는 근로계약(시간(선택)제), 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 경기도, 광주시, 곤지암읍 신만로 214, 배송·납품 운전원(납품영업 포함), 납품 운전원, ,, 납품원"
선박공무보조구합니다,"(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 전라남도, 목포시, 해안로 211-1, 2층 (항동), 노무 사무원"
"품질관리 모집(사원,대리~과장 각1명)","대졸(2~3년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 인천광역시, 남동구, 남동서로 47  (고잔동), 생산·품질 사무원 및 관리원(기계·자동차·금속)"
메이커스페이스 다이룸플러스 매니저 모집(교육 운영 사무원),"대졸(2~3년) ~ 대졸(4년), 기간의 정함이 있는 근로계약, 8개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 경상남도, 창원시, 마산합포구 3·15대로 305, 4층, 5층 다이룸플러스 (서성동), 교육·훈련 사무원"
하동케이블카(주) 시설관리 직원 모집합니다,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상남도, 하동군, 금남면 경충로 461-7, 기타 전기·전자 설비 조작원"
어업단순노무자 구합니다,"학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 강원특별자치도, 강릉시, 연곡면 연주로 244-16, 어업 단순 종사원"
방문 재가요양보호사 모집(오류1동),"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 구로구, 경인로20가길 37, 오류1동 (오류동), 재가 요양보호사"
요양보호사 모집합니다.,"고졸 ~ 대졸(4년), 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 전라북도, 익산시, 배산로 190, 금쪽같은내부모님데이케어 1,2층 (모현동2가), 시설 요양보호사(노인요양사), 노인요양사, ,, 노인요양보호사"
홀써빙 및 주방보조,"(최소 0년 1 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 사상구, 가야대로282번길 2 0, 장원갈비, 일반 음식점 서빙원, 홀써빙원(일반음식점)"
롯데글로벌로지스- 오포외주센타 경비원모집,"- 모집직종 : 보안 경비원  (당/비,격일제)  - 근무시간 : 06:00 ~ 익일 06:00                   - 급여조건 : 월 2,366,400원  -, 학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 경기도, 광주시, 오포로 614, 롯데글로벌로지스 오포신선센타 (문형동), 경비원(건물 관리원)"
사무직 모집합니다.,"(최소 1년 0 개월 이상), 우대, 고졸 ~ 대졸(2~3년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청남도, 보령시, 남포면 쇠뜰길 132, 총무 및 일반 사무원, 일반사무원, ,, 일반관리사무원"
서생면-요양원 조리원(입소어르신 식사조리)모집[울주군청 채용대행],"★서생면-요양원 조리원(입소어르신 식사조리) 모집★ ▶직무내용: 요양원 입소어르신 식사조리(조리사자격증 무)▶근무시간: 09:00-18:00(주5일40시간--토,일요일,공휴일 휴무가능하며 협의하에 평일휴무도 가능)▶근무장소: 울산광역시 울주군 서생면 해맞이로 897-3▶급여조건: 월급 210만원(면접후 협의가능)/교통비15만원별도지급▶기      타: 1식제공, 대중교통 가능, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 울산광역시, 울주군, 서생면 해맞이로 897-3, 병원 급식 조리사"
이슈광주전남에서 중간관리직 사무직원을 모집합니다.,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 전라남도, 화순군, 화순읍 부처샘길 5-11, 경영지원 관리자"
* 동우전기 생산직 사원 모집(초보자도 가능) *,"*단순노무 정규사원 모집 *   [업무내용] <주간근무>  • 권선기를 이용한 권선작업(좌식, 기계를 사용하여 코일을 감는 작업)    •성형제품 검사  [공통 자격요건]  •학력 : 고졸 이상  •성별 : 무관  •경력 : 신입/경력 (년수무관)  [, 학력무관, 기간의 정함이 없는 근로계약, 5명, 입사지원현황통계, 경기도, 평택시, 안중읍 오성서로 34, 전기 부품·제품 생산기계 조작원, 전기부품제조원"
"선반, 밀링 직원 모집합니다.","(최소 5년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 광주시, 곤지암읍 신만로409번길 47-1, 범용 밀링기조작원"
[신천동] 재가요양보호사 모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 대구광역시, 동구, 동부로34길 64  (신천동, 신동아맨션아파트), 재가 요양보호사, 재가요양보호사"
공원묘원 상담 및 영업직원 모집,"오랜 장묘문화의 역사와 함께 운영되고 부산공원(창원공원묘원, 김해하늘공원)은 새로운 장묘문화를 선도하고 있는 안전한 법인 추모공원입니다. 부산, 경남 지역을 기반으로 활동하는 추모시설 전문상담 회사입니다.  장지를 준비하고 계시는 가족이나 장례를 직접 치루고 있는 고객에게 추모시설을 안내 드리며 [안내→ 현장답사→계약 진행]이 주 업무입니다.   약 3개월 내의 소양과 업무교육을 마치고 기존에 업무 중인 팀장과 함께 현장에서 보조 역할을 하며 업무를 익히게 되며 일정기간이 지난 후 개별 업무를 시작하게 됩니다.  고객과의 상담은 사전에 짜여진 프로그램을 통해 상담하기 때문에 특별한 어려움이 있지는 않습니다.   공원관련 업무와 상담 등 공원을 안내하는 업무를 하시면 됩니다.  <3개월 수습기간> - 급여동일지급   - 1개월 공원묘원 내에서 기본상담 업무   - 1개월 외부상담과 영업교육, 학력무관, 기간의 정함이 없는 근로계약, 3명, 입사지원현황통계, 경상남도, 창원시, 마산합포구 진동면 공원묘원로 134, 창원공원묘원, 고객 상담원 및 모니터 요원"
간호조무사 구인,"학력무관, 기간의 정함이 있는 근로계약, 12개월/ 계약기간 만료 후 상용직전환검토, 2명, 입사지원현황통계, 경기도, 안산시, 상록구 예술광장로 69, 사랑의병원 (성포동), 간호조무사"
조립 및 포장,"학력무관, 기간의 정함이 없는 근로계약, 5명, 입사지원현황통계, 경상남도, 김해시, 상동면 소락로 198, 고무제품 조립원 및 검사원"
"골판지 박스 인쇄, 철작업 함께 하실 분 구합니다.","학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 광주시, 곤지암읍 내선길 205, 종이제품 생산기계 조작원, 종이상자제조기조작원(측면접착기조작원), ,, 종이접착기조작원, ,, 골판지접합원, ,, 지함제작원, ,, 종이톰슨기조작원"
제조업 경리 모집합니다.,"(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 인천광역시, 남동구, 남동서로53번길 71, 현대노즐 (고잔동), 단순 경리 사무원"
마크원 지식산업센터 미화원 채용,"(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 있는 근로계약(시간(선택)제), 12개월, 1명, 입사지원현황통계, 인천광역시, 남동구, 호구포로 194, 마크원 고객지원센타 B1F (고잔동), 건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등), APT청소원, 빌딩청소원, 의원청소원, 공중화장실청소원, 상가청소원"
생산사원채용,"(최소 1년 0 개월 이상), 우대, 고졸 ~ 대졸(2~3년), 기간의 정함이 없는 근로계약, 12명, 입사지원현황통계, 충청남도, 보령시, 대해로 425-64  (요암동), 금속가공 기계 조작원"
대구한의대학교 간호학과 행정조교 모집,"대졸(4년), 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 대구광역시, 수성구, 신천동로 136  (상동), 대학 교육 조교(TA) 및 연구 조교(RA), 교육조교"
어업단순종사자 모집,"학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 강원특별자치도, 강릉시, 주문진읍 웃사다리4길 28-2, 어업 단순 종사원, 어업 단순노무자"
[식사동]재가 요양보호사 모집,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 경기도, 고양시, 일산동구 위시티4로 45, . (식사동, 위시티일산자이4단지아파트), 재가 요양보호사"
[동작구 상도동] 상도종합사회복지관 서비스지원팀 사회복지사 모집 /접수마감 5월1일 16시까지,"대졸(4년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 서울특별시, 동작구, 상도로39가길 7   상도종합사회복지관, 사회복지사"
[연산동] 요양보호사 모집,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 부산광역시, 연제구, 반송로 32, . (연산동), 재가 요양보호사"
"제조 단순,사상 종사원  모집","학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 평택시, 서탄면 서탄로 538-1, 제조 단순 종사원"
비씨월드제약&파마리서치 R&D센터 시설주임 채용 건,"(최소 2년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 성남시, 수정구 금토로40번길 22, 비씨월드제약&파마리서치 (금토동), 냉·난방 설비 조작원"
(일산동 동문1차) 주1회 방문 목욕 선생님 (1등급 와상 어르신) 두분 모십니다.,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 2명, 입사지원현황통계, 경기도, 고양시, 일산서구 산현로 34, 105동경기도 고양시 일산서구 산현로 34 (일산동, 동문1차아파트) (일산동, 동문1차아파트), 재가 요양보호사, 재가요양보호사"
"원신초등학교 인근(난곡로26길), 3등급 할아버지, 주 5일, 오전 3시간(09:30~12:30).","학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 관악구, 광신길 177   원신초등학교 인근(난곡로26길),, 재가 요양보호사"
무역사무원  채용,"고졸 ~ 대졸(4년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 강서구, 범방3로30번길 12  (범방동), 무역 사무원"
"자동차 정비소 엔지니어 모집 - 판금부, 경정비부 - 현대자동차 블루핸즈","학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 평택시, 포승읍 거산길 10, 자동차 정비원"
[채용대행] 한마음주간보호센터 사회복지사 모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 대구광역시, 달성군, 다사읍 세천북로 29, 태양빌딩3층, 사회복지사"
공장생산직구인(신재생에너지전문기업),"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 광주광역시, 남구, 에너지밸리산업로 43  (압촌동), 전기 부품·제품 생산기계 조작원, 전기부품제조원"
요양보호사 선생님 모십니다.,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 동두천시, 광암로33번길 13-29, .. (광암동), 재가 요양보호사"
"<긴급>심청이문수노인복지센터 주야간보호서비스, 방문요양서비스 정규직 사회복지사 채용모집","학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 남구, 동명로 162  (용호동), 사회복지사, 사회복지사2급(필수), ,, 자동차운전면허(필수), 비희망"
제조업 경리 직원 구인,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 인천광역시, 계양구, 벌말로 533  (상야동), 경리 사무원(제조), 제조업장부정리원, ,, 제조업전표정리원, ,, 제조업4대보험경리, ,, 제조업매입매출경리, ,, 제조업경리"
한일전기씨에스 부산CS A/S직원 모집,"설치·수리기사,정비기사, 신입, ,, 경력, (년수무관), 고졸, 계약직, 1명, 부산 강서구, 근무형태 :, 주 5일 근무, 국민연금, 건강보험, 고용보험, 산재보험, 해당없음, 경조휴가, 반차제도, 월차제도, 주5일제, 경조금, 연월차제도수당, 연장근로수당, 휴일근로수당, 근무복 지원, 식사 지원, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
굴착기 운전원 모집,"(최소 3년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 평택시, 삽다리길 20-12, 굴착기(굴삭기,포클레인) 운전원, 굴삭기운전원, ,, 백호운전원, ,, 포크레인운전원"
요양원 시설관리인 모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 남양주시, 화도읍 경춘로2247번길 29, 건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외), 건물시설관리원"
망원동 아이파크 재가요양보호사 채용,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 마포구, 희우정로 77   마포한강아이파크 아파트, 재가 요양보호사"
미금역 6단지 요양보호사구인(5등급),"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 경기도, 성남시, 분당구 금곡동 미금로 246, 6단지 608동 (금곡동, 청솔마을주공6단지아파트), 재가 요양보호사, 재가요양보호사"
양돈농장 출하 및 영선관리 해 주실 분 모집합니다.,"(최소 3년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 이천시, 율면 고월로179번길 120, 농업회사법인 (주)제일, 화물차·특수차 운전원"
스마일평택요양원 관리인모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 평택시, 비전6로 20  (비전동), 기타 건물 관리원(공원, 종교시설 등), 교회관리인, 묘지관리원, ,, 교회경비원, 쓰레기매립장정리원, ,, 교구관리인, 부동산시설물관리원"
온라인 쇼핑몰 MD 및 발주 CS처리 사무업무,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경상북도, 안동시, 와룡면 와룡탯골길 69, 리더스팜, 사무 보조원(일반사업체), 사무보조원"
